date,code,name,vwap930,close,result,dev930_pct
2026-05-28,6861,キーエンス,76430.09,75250.0,低,-1.54
2026-05-28,6902,デンソー,1895.48,1885.0,低,-0.55
2026-05-28,6920,レーザーテック,40222.31,40110.0,低,-0.28
2026-05-28,6963,ローム,5148.68,5069.0,低,-1.55
2026-05-28,6981,村田製作所,8245.64,8618.0,高,4.52
2026-05-28,6988,日東電工,3109.07,3118.0,高,0.29
2026-05-28,7011,三菱重工業,3918.28,3808.0,低,-2.81
2026-05-28,7012,川崎重工,3147.2,3089.0,低,-1.85
2026-05-28,7013,IHI,2776.83,2737.5,低,-1.42
2026-05-28,7182,ゆうちょ銀行,2917.7,2959.0,高,1.42
2026-05-28,7186,コンコルディアFG,1590.5,1603.0,高,0.79
2026-05-28,7201,日産自動車,385.89,398.6000061035156,高,3.29
2026-05-28,7203,トヨタ自動車,3055.39,3031.0,低,-0.8
2026-05-28,7259,アイシン,2332.46,2323.5,低,-0.38
2026-05-28,7261,マツダ,1128.27,1128.5,高,0.02
2026-05-28,7267,ホンダ,1432.93,1441.0,高,0.56
2026-05-28,7269,スズキ,1914.01,1918.5,高,0.23
2026-05-28,7270,SUBARU,2468.34,2459.5,低,-0.36
2026-05-28,7453,良品計画,3692.31,3730.0,高,1.02
2026-05-28,7532,パンパシフィックHD,854.61,858.4000244140625,高,0.44
2026-05-28,7731,ニコン,1888.65,1897.5,高,0.47
2026-05-28,7733,オリンパス,1845.6,1820.5,低,-1.36
2026-05-28,7735,SCREEN,10982.43,11085.0,高,0.93
2026-05-28,7741,HOYA,26895.51,27090.0,高,0.72
2026-05-28,7751,キヤノン,4228.49,4220.0,低,-0.2
2026-05-28,7974,任天堂,7024.18,6972.0,低,-0.74
2026-05-28,8001,伊藤忠商事,1925.88,1927.0,高,0.06
2026-05-28,8002,丸紅,5216.28,5225.0,高,0.17
2026-05-28,8015,豊田通商,6684.57,6739.0,高,0.81
2026-05-28,8031,三井物産,5351.62,5341.0,低,-0.2
2026-05-28,8035,東京エレクトロン,51920.19,52380.0,高,0.89
2026-05-28,8053,住友商事,1761.74,1772.75,高,0.63
2026-05-28,8058,三菱商事,5063.48,5046.0,低,-0.35
2026-05-28,8233,高島屋,1996.53,1983.0,低,-0.68
2026-05-28,8267,イオン,1409.67,1402.0,低,-0.54
2026-05-28,8306,三菱UFJ,2976.41,2980.0,高,0.12
2026-05-28,8308,りそなHD,2018.99,2042.0,高,1.14
2026-05-28,8316,三井住友FG,5838.03,5861.0,高,0.39
2026-05-28,8411,みずほFG,7050.19,7061.0,高,0.15
2026-05-28,8473,SBIHD,2888.67,2906.0,高,0.6
2026-05-28,8591,オリックス,6091.87,6127.0,高,0.58
2026-05-28,8604,野村HD,1241.81,1254.5,高,1.02
2026-05-28,8630,SOMPOHD,5907.75,5900.0,低,-0.13
2026-05-28,8697,JPX,1903.23,1896.0,低,-0.38
2026-05-28,8725,MS&ADHD,4259.69,4250.0,低,-0.23
2026-05-28,8750,第一生命HD,1637.04,1625.5,低,-0.7
2026-05-28,8766,東京海上HD,7272.83,7196.0,低,-1.06
2026-05-28,8801,三井不動産,1516.52,1509.0,低,-0.5
2026-05-28,8802,三菱地所,4013.87,4018.0,高,0.1
2026-05-28,8830,住友不動産,3685.25,3650.0,低,-0.96
2026-05-28,9020,JR東日本,3497.71,3447.0,低,-1.45
2026-05-28,9021,JR西日本,2626.13,2620.5,低,-0.21
2026-05-28,9022,JR東海,3507.57,3470.0,低,-1.07
2026-05-28,9064,ヤマトHD,1787.55,1777.0,低,-0.59
2026-05-28,9101,日本郵船,5320.61,5314.0,低,-0.12
2026-05-28,9104,商船三井,5464.58,5423.0,低,-0.76
2026-05-28,9107,川崎汽船,2480.3,2474.0,低,-0.25
2026-05-28,9201,JAL,2698.78,2653.0,低,-1.7
2026-05-28,9202,ANAHD,2887.57,2885.0,低,-0.09
2026-05-28,9432,NTT,150.74,150.1999969482422,低,-0.36
2026-05-28,9433,KDDI,2702.6,2716.0,高,0.5
2026-05-28,9434,ソフトバンク,218.2,217.1999969482422,低,-0.46
2026-05-28,9501,東京電力HD,562.47,555.7999877929688,低,-1.19
2026-05-28,9502,中部電力,2986.99,2961.0,低,-0.87
2026-05-28,9503,関西電力,2300.22,2293.0,低,-0.31
2026-05-28,9531,東京ガス,6373.77,6263.0,低,-1.74
2026-05-28,9532,大阪ガス,5440.7,5367.0,低,-1.35
2026-05-28,9684,スクエニHD,2552.13,2565.5,高,0.52
2026-05-28,9697,カプコン,3147.54,3093.0,低,-1.73
2026-05-28,9766,コナミG,19714.65,19160.0,低,-2.81
2026-05-28,9843,ニトリHD,2559.24,2516.5,低,-1.67
2026-05-28,9983,ファーストリテイリング,78699.39,78330.0,低,-0.47
2026-05-28,9984,ソフトバンクG,7059.57,7085.0,高,0.36
2026-05-29,1605,INPEX,3596.21,3609.0,高,0.36
2026-05-29,1801,大成建設,14129.18,14135.0,高,0.04
2026-05-29,1802,大林組,3268.13,3266.0,低,-0.07
2026-05-29,1803,清水建設,2617.47,2678.0,高,2.31
2026-05-29,1812,鹿島建設,5779.83,5939.0,高,2.75
2026-05-29,1925,大和ハウス,4394.17,4404.0,高,0.22
2026-05-29,1928,積水ハウス,3354.5,3377.0,高,0.67
2026-05-29,2269,明治HD,3775.75,3784.0,高,0.22
2026-05-29,2413,エムスリー,1406.13,1419.5,高,0.95
2026-05-29,2502,アサヒGHD,1524.95,1531.0,高,0.4
2026-05-29,2503,キリンHD,2715.72,2738.5,高,0.84
2026-05-29,2768,双日,5464.27,5444.0,低,-0.37
2026-05-29,2801,キッコーマン,1409.88,1405.0,低,-0.35
2026-05-29,2802,味の素,5180.01,5177.0,低,-0.06
2026-05-29,285A,キオクシアHD,63067.23,63850.0,高,1.24
2026-05-29,2914,JT,6117.04,6192.0,高,1.23
2026-05-29,3038,神戸物産,2684.75,2730.5,高,1.7
2026-05-29,3092,ZOZO,990.57,998.0999755859375,高,0.76
2026-05-29,3099,三越伊勢丹HD,3281.38,3422.0,高,4.29
2026-05-29,3289,東急不動産HD,1290.55,1321.5,高,2.4
2026-05-29,3382,セブン&アイHD,1850.12,1873.5,高,1.26
2026-05-29,3407,旭化成,1790.55,1788.5,低,-0.11
2026-05-29,3436,SUMCO,3847.27,4013.0,高,4.31
2026-05-29,3778,さくらインターネット,3085.87,3030.0,低,-1.81
2026-05-29,4005,住友化学,604.72,611.5,高,1.12
2026-05-29,4063,信越化学,7520.27,7791.0,高,3.6
2026-05-29,4183,三井化学,2178.92,2201.0,高,1.01
2026-05-29,4188,三菱ケミカルG,1132.81,1153.0,高,1.78
2026-05-29,4307,野村総研,5002.49,5046.0,高,0.87
2026-05-29,4385,メルカリ,4156.97,4242.0,高,2.05
2026-05-29,4452,花王,3054.86,3062.5,高,0.25
2026-05-29,4502,武田薬品,5100.61,5117.0,高,0.32
2026-05-29,4503,アステラス製薬,2182.72,2237.0,高,2.49
2026-05-29,4507,塩野義製薬,3010.77,3000.0,低,-0.36
2026-05-29,4519,中外製薬,7743.08,7851.0,高,1.39
2026-05-29,4523,エーザイ,3924.97,3989.0,高,1.63
2026-05-29,4543,テルモ,2450.34,2416.5,低,-1.38
2026-05-29,4568,第一三共,2725.04,2711.5,低,-0.5
2026-05-29,4578,大塚HD,11314.42,11580.0,高,2.35
2026-05-29,4689,LINEヤフー,416.0,416.29998779296875,高,0.07
2026-05-29,4751,サイバーエージェント,1307.55,1294.0,低,-1.04
2026-05-29,4755,楽天G,739.18,748.4000244140625,高,1.25
2026-05-29,4901,富士フイルム,3357.57,3353.0,低,-0.14
2026-05-29,4911,資生堂,2733.55,2819.0,高,3.13
2026-05-29,5019,出光興産,1321.72,1387.0,高,4.94
2026-05-29,5020,ENEOS,1289.77,1302.5,高,0.99
2026-05-29,5108,ブリヂストン,3425.89,3459.0,高,0.97
2026-05-29,5201,AGC,6941.84,6965.0,高,0.33
2026-05-29,5253,カバー,1616.58,1605.0,低,-0.72
2026-05-29,5401,日本製鉄,568.34,572.2999877929688,高,0.7
2026-05-29,5406,神戸製鋼所,1965.35,1993.0,高,1.41
2026-05-29,5411,JFEHD,1699.9,1715.0,高,0.89
2026-05-29,5711,三菱マテリアル,5114.43,5205.0,高,1.77
2026-05-29,5713,住友金属鉱山,9057.64,9200.0,高,1.57
2026-05-29,5801,古河電工,5157.87,5160.0,高,0.04
2026-05-29,5802,住友電工,3029.02,3116.25,高,2.88
2026-05-29,5803,フジクラ,4876.14,4797.0,低,-1.62
2026-05-29,6098,リクルートHD,10541.82,10720.0,高,1.69
2026-05-29,6103,オークマ,4007.49,4095.0,高,2.18
2026-05-29,6113,アマダ,2932.55,3024.0,高,3.12
2026-05-29,6146,ディスコ,65196.28,65580.0,高,0.59
2026-05-29,6254,野村マイクロ,4714.21,4630.0,低,-1.79
2026-05-29,6273,SMC,68482.59,69010.0,高,0.77
2026-05-29,6301,コマツ,6452.2,6562.0,高,1.7
2026-05-29,6326,クボタ,2845.44,2855.5,高,0.35
2026-05-29,6361,荏原製作所,5560.33,5647.0,高,1.56
2026-05-29,6367,ダイキン,23619.25,23365.0,低,-1.08
2026-05-29,6501,日立製作所,5247.4,5247.0,低,-0.01
2026-05-29,6503,三菱電機,6575.33,6579.0,高,0.06
2026-05-29,6506,安川電機,7131.35,7281.0,高,2.1
2026-05-29,6525,KOKUSAI ELECTRIC,8092.38,8284.0,高,2.37
2026-05-29,6526,ソシオネクスト,2693.02,2652.5,低,-1.5
2026-05-29,6594,ニデック,2749.93,2804.0,高,1.97
2026-05-29,6701,NEC,4166.62,4144.0,低,-0.54
2026-05-29,6702,富士通,3562.37,3400.0,低,-4.56
2026-05-29,6723,ルネサス,4589.99,4525.0,低,-1.42
2026-05-29,6724,セイコーエプソン,2928.25,2946.5,高,0.62
2026-05-29,6752,パナソニックHD,3600.41,3754.0,高,4.27
2026-05-29,6758,ソニーG,3476.63,3469.0,低,-0.22
2026-05-29,6762,TDK,4058.54,4110.0,高,1.27
2026-05-29,6857,アドバンテスト,26472.19,26160.0,低,-1.18
2026-05-29,6861,キーエンス,80852.99,80660.0,低,-0.24
2026-05-29,6902,デンソー,1891.91,1922.5,高,1.62
2026-05-29,6920,レーザーテック,40015.79,40080.0,高,0.16
2026-05-29,6963,ローム,5355.17,5515.0,高,2.98
2026-05-29,6981,村田製作所,9306.71,9922.0,高,6.61
2026-05-29,6988,日東電工,3191.73,3023.0,低,-5.29
2026-05-29,7011,三菱重工業,3803.6,3807.0,高,0.09
2026-05-29,7012,川崎重工,3061.1,3130.0,高,2.25
2026-05-29,7013,IHI,2793.85,2794.0,高,0.01
2026-05-29,7182,ゆうちょ銀行,3015.68,3062.0,高,1.54
2026-05-29,7186,コンコルディアFG,1610.98,1617.0,高,0.37
2026-05-29,7201,日産自動車,411.95,400.1000061035156,低,-2.88
2026-05-29,7203,トヨタ自動車,3062.52,3063.0,高,0.02
2026-05-29,7259,アイシン,2369.07,2413.5,高,1.88
2026-05-29,7261,マツダ,1139.18,1154.0,高,1.3
2026-05-29,7267,ホンダ,1456.45,1459.0,高,0.17
2026-05-29,7269,スズキ,1962.72,1983.5,高,1.06
2026-05-29,7270,SUBARU,2477.61,2464.0,低,-0.55
2026-05-29,7453,良品計画,3749.44,3880.0,高,3.48
2026-05-29,7532,パンパシフィックHD,882.19,882.5999755859375,高,0.05
2026-05-29,7731,ニコン,1904.11,1855.5,低,-2.55
2026-05-29,7733,オリンパス,1817.59,1800.5,低,-0.94
2026-05-29,7735,SCREEN,11046.01,11180.0,高,1.21
2026-05-29,7741,HOYA,27241.92,27200.0,低,-0.15
2026-05-29,7751,キヤノン,4260.12,4269.0,高,0.21
2026-05-29,7974,任天堂,7201.43,7157.0,低,-0.62
2026-05-29,8001,伊藤忠商事,1930.5,1951.5,高,1.09
2026-05-29,8002,丸紅,5175.2,5213.0,高,0.73
2026-05-29,8015,豊田通商,6748.44,6988.0,高,3.55
2026-05-29,8031,三井物産,5254.45,5336.0,高,1.55
2026-05-29,8035,東京エレクトロン,52560.0,52760.0,高,0.38
2026-05-29,8053,住友商事,1796.44,1802.0,高,0.31
2026-05-29,8058,三菱商事,5021.04,5086.0,高,1.29
2026-05-29,8233,高島屋,1987.81,2001.5,高,0.69
2026-05-29,8267,イオン,1401.94,1418.5,高,1.18
2026-05-29,8306,三菱UFJ,3017.81,3007.0,低,-0.36
2026-05-29,8308,りそなHD,2073.83,2055.5,低,-0.88
2026-05-29,8316,三井住友FG,5893.29,5893.0,低,-0.0
2026-05-29,8411,みずほFG,7168.65,7235.0,高,0.93
2026-05-29,8473,SBIHD,2924.92,2939.0,高,0.48
2026-05-29,8591,オリックス,6196.47,6286.0,高,1.44
2026-05-29,8604,野村HD,1272.51,1300.0,高,2.16
2026-05-29,8630,SOMPOHD,5826.87,5910.0,高,1.43
2026-05-29,8697,JPX,1932.6,1959.0,高,1.37
2026-05-29,8725,MS&ADHD,4259.89,4320.0,高,1.41
2026-05-29,8750,第一生命HD,1625.38,1639.5,高,0.87
2026-05-29,8766,東京海上HD,7149.0,7196.0,高,0.66
2026-05-29,8801,三井不動産,1503.74,1538.5,高,2.31
2026-05-29,8802,三菱地所,4011.11,4062.0,高,1.27
2026-05-29,8830,住友不動産,3695.67,3745.0,高,1.33
2026-05-29,9020,JR東日本,3474.25,3482.0,高,0.22
2026-05-29,9021,JR西日本,2640.09,2652.0,高,0.45
2026-05-29,9022,JR東海,3486.15,3514.0,高,0.8
2026-05-29,9064,ヤマトHD,1823.68,1824.5,高,0.04
2026-05-29,9101,日本郵船,5306.74,5375.0,高,1.29
2026-05-29,9104,商船三井,5402.55,5508.0,高,1.95
2026-05-29,9107,川崎汽船,2482.49,2533.0,高,2.03
2026-05-29,9201,JAL,2724.12,2767.5,高,1.59
2026-05-29,9202,ANAHD,2972.8,3018.0,高,1.52
2026-05-29,9432,NTT,150.52,150.1999969482422,低,-0.21
2026-05-29,9433,KDDI,2727.82,2730.5,高,0.1
2026-05-29,9434,ソフトバンク,217.19,216.5,低,-0.32
2026-05-29,9501,東京電力HD,558.51,566.7999877929688,高,1.48
2026-05-29,9502,中部電力,2866.78,2939.5,高,2.54
2026-05-29,9503,関西電力,2328.54,2352.5,高,1.03
2026-05-29,9531,東京ガス,6329.13,6426.0,高,1.53
2026-05-29,9532,大阪ガス,5313.54,5400.0,高,1.63
2026-05-29,9684,スクエニHD,2606.79,2574.5,低,-1.24
2026-05-29,9697,カプコン,3049.74,3047.0,低,-0.09
2026-05-29,9766,コナミG,19009.65,18950.0,低,-0.31
2026-05-29,9843,ニトリHD,2559.89,2625.0,高,2.54
2026-05-29,9983,ファーストリテイリング,80037.92,81830.0,高,2.24
2026-05-29,9984,ソフトバンクG,7579.79,7421.0,低,-2.09
2026-06-01,1605,INPEX,3511.66,3412.0,低,-2.84
2026-06-01,1801,大成建設,13715.13,13385.0,低,-2.41
2026-06-01,1802,大林組,3211.94,3149.0,低,-1.96
2026-06-01,1803,清水建設,2642.82,2575.0,低,-2.57
2026-06-01,1812,鹿島建設,5833.28,5652.0,低,-3.11
2026-06-01,1925,大和ハウス,4298.53,4216.0,低,-1.92
2026-06-01,1928,積水ハウス,3316.65,3270.0,低,-1.41
2026-06-01,2269,明治HD,3741.37,3754.0,高,0.34
2026-06-01,2413,エムスリー,1447.19,1478.0,高,2.13
2026-06-01,2502,アサヒGHD,1504.34,1495.0,低,-0.62
2026-06-01,2503,キリンHD,2662.66,2617.0,低,-1.71
2026-06-01,2768,双日,5258.83,5148.0,低,-2.11
2026-06-01,2801,キッコーマン,1386.53,1400.5,高,1.01
2026-06-01,2802,味の素,5221.11,5374.0,高,2.93
2026-06-01,285A,キオクシアHD,71419.33,72670.0,高,1.75
2026-06-01,2914,JT,6092.31,6072.0,低,-0.33
2026-06-01,3038,神戸物産,2674.01,2663.0,低,-0.41
2026-06-01,3092,ZOZO,998.46,1021.5,高,2.31
2026-06-01,3099,三越伊勢丹HD,3355.03,3352.0,低,-0.09
2026-06-01,3289,東急不動産HD,1310.44,1302.5,低,-0.61
2026-06-01,3382,セブン&アイHD,1843.76,1827.0,低,-0.91
2026-06-01,3407,旭化成,1756.09,1767.5,高,0.65
2026-06-01,3436,SUMCO,4057.23,4364.0,高,7.56
2026-06-01,3778,さくらインターネット,3062.6,2975.0,低,-2.86
2026-06-01,4005,住友化学,592.99,587.5999755859375,低,-0.91
2026-06-01,4063,信越化学,7773.2,7773.0,低,-0.0
2026-06-01,4183,三井化学,2128.09,2111.5,低,-0.78
2026-06-01,4188,三菱ケミカルG,1101.83,1092.0,低,-0.89
2026-06-01,4307,野村総研,5252.99,5241.0,低,-0.23
2026-06-01,4385,メルカリ,4229.92,4169.0,低,-1.44
2026-06-01,4452,花王,2975.7,3015.5,高,1.34
2026-06-01,4502,武田薬品,4941.04,4894.0,低,-0.95
2026-06-01,4503,アステラス製薬,2208.13,2170.5,低,-1.7
2026-06-01,4507,塩野義製薬,2972.37,2853.5,低,-4.0
2026-06-01,4519,中外製薬,7802.5,7630.0,低,-2.21
2026-06-01,4523,エーザイ,3929.81,3831.0,低,-2.51
2026-06-01,4543,テルモ,2389.74,2337.0,低,-2.21
2026-06-01,4568,第一三共,2662.37,2613.0,低,-1.85
2026-06-01,4578,大塚HD,11384.77,11410.0,高,0.22
2026-06-01,4689,LINEヤフー,425.85,423.0,低,-0.67
2026-06-01,4751,サイバーエージェント,1329.44,1352.5,高,1.73
2026-06-01,4755,楽天G,762.15,764.2999877929688,高,0.28
2026-06-01,4901,富士フイルム,3316.28,3371.0,高,1.65
2026-06-01,4911,資生堂,2681.2,2626.0,低,-2.06
2026-06-01,5019,出光興産,1357.41,1355.0,低,-0.18
2026-06-01,5020,ENEOS,1282.46,1265.0,低,-1.36
2026-06-01,5108,ブリヂストン,3377.18,3423.0,高,1.36
2026-06-01,5201,AGC,6817.63,7009.0,高,2.81
2026-06-01,5253,カバー,1579.78,1633.0,高,3.37
2026-06-01,5401,日本製鉄,557.17,550.2999877929688,低,-1.23
2026-06-01,5406,神戸製鋼所,1959.56,1965.5,高,0.3
2026-06-01,5411,JFEHD,1647.9,1630.5,低,-1.06
2026-06-01,5711,三菱マテリアル,5148.07,5090.0,低,-1.13
2026-06-01,5713,住友金属鉱山,9078.5,9011.0,低,-0.74
2026-06-01,5801,古河電工,5344.1,5220.0,低,-2.32
2026-06-01,5802,住友電工,3209.61,3291.25,高,2.54
2026-06-01,5803,フジクラ,4821.95,4674.0,低,-3.07
2026-06-01,6098,リクルートHD,11063.55,10940.0,低,-1.12
2026-06-01,6103,オークマ,4012.45,4125.0,高,2.81
2026-06-01,6113,アマダ,2982.21,3011.0,高,0.97
2026-06-01,6146,ディスコ,64238.24,63930.0,低,-0.48
2026-06-01,6254,野村マイクロ,4651.31,4605.0,低,-1.0
2026-06-01,6273,SMC,67855.11,66520.0,低,-1.97
2026-06-01,6301,コマツ,6523.14,6483.0,低,-0.62
2026-06-01,6326,クボタ,2822.18,2778.5,低,-1.55
2026-06-01,6361,荏原製作所,5761.74,5744.0,低,-0.31
2026-06-01,6367,ダイキン,23931.77,23655.0,低,-1.16
2026-06-01,6501,日立製作所,5217.81,5107.0,低,-2.12
2026-06-01,6503,三菱電機,6564.81,6104.0,低,-7.02
2026-06-01,6506,安川電機,7220.38,7141.0,低,-1.1
2026-06-01,6525,KOKUSAI ELECTRIC,7997.57,7693.0,低,-3.81
2026-06-01,6526,ソシオネクスト,2751.69,2874.5,高,4.46
2026-06-01,6594,ニデック,2813.77,2882.0,高,2.43
2026-06-01,6701,NEC,4375.3,4370.0,低,-0.12
2026-06-01,6702,富士通,3572.96,3662.0,高,2.49
2026-06-01,6723,ルネサス,4443.19,4436.0,低,-0.16
2026-06-01,6724,セイコーエプソン,2853.8,2951.5,高,3.42
2026-06-01,6752,パナソニックHD,3643.75,3590.0,低,-1.47
2026-06-01,6758,ソニーG,3517.06,3554.0,高,1.05
2026-06-01,6762,TDK,4063.08,4114.0,高,1.25
2026-06-01,6857,アドバンテスト,25723.24,25785.0,高,0.24
2026-06-01,6861,キーエンス,79946.65,80040.0,高,0.12
2026-06-01,6902,デンソー,1887.17,1866.0,低,-1.12
2026-06-01,6920,レーザーテック,38949.34,38400.0,低,-1.41
2026-06-01,6963,ローム,5294.76,5241.0,低,-1.02
2026-06-01,6981,村田製作所,9726.66,10455.0,高,7.49
2026-06-01,6988,日東電工,3017.97,3043.0,高,0.83
2026-06-01,7011,三菱重工業,3772.23,3636.0,低,-3.61
2026-06-01,7012,川崎重工,3079.13,2962.5,低,-3.79
2026-06-01,7013,IHI,2702.32,2697.5,低,-0.18
2026-06-01,7182,ゆうちょ銀行,3013.21,3005.0,低,-0.27
2026-06-01,7186,コンコルディアFG,1596.81,1586.5,低,-0.65
2026-06-01,7201,日産自動車,381.6,375.3999938964844,低,-1.62
2026-06-01,7203,トヨタ自動車,2945.3,2909.0,低,-1.23
2026-06-01,7259,アイシン,2371.95,2330.5,低,-1.75
2026-06-01,7261,マツダ,1111.57,1119.5,高,0.71
2026-06-01,7267,ホンダ,1404.69,1396.0,低,-0.62
2026-06-01,7269,スズキ,1937.86,1943.5,高,0.29
2026-06-01,7270,SUBARU,2402.34,2434.0,高,1.32
2026-06-01,7453,良品計画,3695.86,3681.0,低,-0.4
2026-06-01,7532,パンパシフィックHD,861.78,824.9000244140625,低,-4.28
2026-06-01,7731,ニコン,1830.03,1862.0,高,1.75
2026-06-01,7733,オリンパス,1788.33,1807.0,高,1.04
2026-06-01,7735,SCREEN,10982.18,10870.0,低,-1.02
2026-06-01,7741,HOYA,26791.16,26365.0,低,-1.59
2026-06-01,7751,キヤノン,4254.66,4321.0,高,1.56
2026-06-01,7974,任天堂,7227.97,7155.0,低,-1.01
2026-06-01,8001,伊藤忠商事,1892.02,1880.0,低,-0.64
2026-06-01,8002,丸紅,4909.18,4908.0,低,-0.02
2026-06-01,8015,豊田通商,6728.9,6663.0,低,-0.98
2026-06-01,8031,三井物産,5147.29,5025.0,低,-2.38
2026-06-01,8035,東京エレクトロン,53921.38,53020.0,低,-1.67
2026-06-01,8053,住友商事,1771.21,1748.75,低,-1.27
2026-06-01,8058,三菱商事,4941.76,4909.0,低,-0.66
2026-06-01,8233,高島屋,1977.8,1977.0,低,-0.04
2026-06-01,8267,イオン,1371.47,1356.0,低,-1.13
2026-06-01,8306,三菱UFJ,3012.21,3019.0,高,0.23
2026-06-01,8308,りそなHD,2011.94,2016.0,高,0.2
2026-06-01,8316,三井住友FG,5873.61,5863.0,低,-0.18
2026-06-01,8411,みずほFG,7165.17,7202.0,高,0.51
2026-06-01,8473,SBIHD,2913.61,2916.5,高,0.1
2026-06-01,8591,オリックス,6193.07,6187.0,低,-0.1
2026-06-01,8604,野村HD,1290.52,1297.0,高,0.5
2026-06-01,8630,SOMPOHD,5909.9,5916.0,高,0.1
2026-06-01,8697,JPX,1958.59,2002.5,高,2.24
2026-06-01,8725,MS&ADHD,4289.19,4284.0,低,-0.12
2026-06-01,8750,第一生命HD,1637.35,1631.0,低,-0.39
2026-06-01,8766,東京海上HD,7112.93,7108.0,低,-0.07
2026-06-01,8801,三井不動産,1530.95,1486.0,低,-2.94
2026-06-01,8802,三菱地所,4001.79,3912.0,低,-2.24
2026-06-01,8830,住友不動産,3678.14,3603.0,低,-2.04
2026-06-01,9020,JR東日本,3418.4,3367.0,低,-1.5
2026-06-01,9021,JR西日本,2602.41,2537.0,低,-2.51
2026-06-01,9022,JR東海,3465.65,3387.0,低,-2.27
2026-06-01,9064,ヤマトHD,1822.51,1797.5,低,-1.37
2026-06-01,9101,日本郵船,5325.25,5283.0,低,-0.79
2026-06-01,9104,商船三井,5519.54,5381.0,低,-2.51
2026-06-01,9107,川崎汽船,2590.04,2575.5,低,-0.56
2026-06-01,9201,JAL,2709.89,2714.0,高,0.15
2026-06-01,9202,ANAHD,2950.64,2906.0,低,-1.51
2026-06-01,9432,NTT,149.14,148.10000610351562,低,-0.7
2026-06-01,9433,KDDI,2710.8,2683.5,低,-1.01
2026-06-01,9434,ソフトバンク,216.85,215.8000030517578,低,-0.48
2026-06-01,9501,東京電力HD,553.31,560.0,高,1.21
2026-06-01,9502,中部電力,2849.65,2836.5,低,-0.46
2026-06-01,9503,関西電力,2297.3,2290.0,低,-0.32
2026-06-01,9531,東京ガス,6237.53,6147.0,低,-1.45
2026-06-01,9532,大阪ガス,5351.81,5348.0,低,-0.07
2026-06-01,9684,スクエニHD,2557.53,2513.5,低,-1.72
2026-06-01,9697,カプコン,3059.75,3060.0,高,0.01
2026-06-01,9766,コナミG,19546.84,19875.0,高,1.68
2026-06-01,9843,ニトリHD,2558.36,2537.0,低,-0.84
2026-06-01,9983,ファーストリテイリング,81978.91,80460.0,低,-1.85
2026-06-01,9984,ソフトバンクG,7904.97,8593.0,高,8.7
2026-06-02,1605,INPEX,3492.09,3557.0,高,1.86
2026-06-02,1801,大成建設,12862.24,13210.0,高,2.7
2026-06-02,1802,大林組,3051.17,3095.0,高,1.44
2026-06-02,1803,清水建設,2469.64,2488.0,高,0.74
2026-06-02,1812,鹿島建設,5454.06,5516.0,高,1.14
2026-06-02,1925,大和ハウス,4125.44,4177.0,高,1.25
2026-06-02,1928,積水ハウス,3216.17,3240.0,高,0.74
2026-06-02,2269,明治HD,3664.54,3665.0,高,0.01
2026-06-02,2413,エムスリー,1528.93,1553.5,高,1.61
2026-06-02,2502,アサヒGHD,1462.33,1475.5,高,0.9
2026-06-02,2503,キリンHD,2557.48,2571.0,高,0.53
2026-06-02,2768,双日,5075.96,5134.0,高,1.14
2026-06-02,2801,キッコーマン,1402.55,1439.5,高,2.63
2026-06-02,2802,味の素,5262.02,5302.0,高,0.76
2026-06-02,285A,キオクシアHD,72387.22,77330.0,高,6.83
2026-06-02,2914,JT,6054.57,6114.0,高,0.98
2026-06-02,3038,神戸物産,2633.45,2616.0,低,-0.66
2026-06-02,3092,ZOZO,1009.86,1014.5,高,0.46
2026-06-02,3099,三越伊勢丹HD,3405.33,3571.0,高,4.87
2026-06-02,3289,東急不動産HD,1248.08,1283.5,高,2.84
2026-06-02,3382,セブン&アイHD,1833.08,1845.5,高,0.68
2026-06-02,3407,旭化成,1752.0,1731.0,低,-1.2
2026-06-02,3436,SUMCO,4216.14,4307.0,高,2.16
2026-06-02,3778,さくらインターネット,2897.07,2920.0,高,0.79
2026-06-02,4005,住友化学,589.75,585.2000122070312,低,-0.77
2026-06-02,4063,信越化学,7426.66,7420.0,低,-0.09
2026-06-02,4183,三井化学,2100.8,2084.5,低,-0.78
2026-06-02,4188,三菱ケミカルG,1080.03,1081.5,高,0.14
2026-06-02,4307,野村総研,5135.34,5047.0,低,-1.72
2026-06-02,4385,メルカリ,4069.63,4097.0,高,0.67
2026-06-02,4452,花王,2988.28,2988.5,高,0.01
2026-06-02,4502,武田薬品,4812.42,4847.0,高,0.72
2026-06-02,4503,アステラス製薬,2116.67,2168.0,高,2.42
2026-06-02,4507,塩野義製薬,2745.35,2814.5,高,2.52
2026-06-02,4519,中外製薬,7525.69,7596.0,高,0.93
2026-06-02,4523,エーザイ,3764.76,3838.0,高,1.95
2026-06-02,4543,テルモ,2332.59,2245.0,低,-3.75
2026-06-02,4568,第一三共,2558.33,2581.0,高,0.89
2026-06-02,4578,大塚HD,11179.41,11345.0,高,1.48
2026-06-02,4689,LINEヤフー,420.35,422.3999938964844,高,0.49
2026-06-02,4751,サイバーエージェント,1357.43,1426.5,高,5.09
2026-06-02,4755,楽天G,767.86,778.7999877929688,高,1.42
2026-06-02,4901,富士フイルム,3337.83,3356.0,高,0.54
2026-06-02,4911,資生堂,2679.91,2603.5,低,-2.85
2026-06-02,5019,出光興産,1343.49,1353.0,高,0.71
